date,open,high,low,close,volume,average,barCount
2025-01-31 09:42:40-05:00,527.74,527.75,527.69,527.75,20253.0,527.721,93
2025-01-31 09:42:50-05:00,527.74,527.77,527.54,527.6,15260.0,527.669,65
2025-01-31 09:43:00-05:00,527.6,527.67,527.53,527.53,16645.0,527.628,68
2025-01-31 09:43:10-05:00,527.58,527.58,527.5,527.56,12644.0,527.557,71
2025-01-31 09:43:20-05:00,527.5,527.58,527.28,527.34,29781.0,527.435,113
2025-01-31 09:43:30-05:00,527.36,527.55,527.34,527.52,3728.0,527.454,28
2025-01-31 09:43:40-05:00,527.5,527.57,527.49,527.5,17547.0,527.533,47
2025-01-31 09:43:50-05:00,527.49,527.5,527.43,527.44,8922.0,527.458,28
2025-01-31 09:44:00-05:00,527.48,527.61,527.47,527.58,9865.0,527.562,39
2025-01-31 09:44:10-05:00,527.58,527.7,527.56,527.66,8171.0,527.62,48
2025-01-31 09:44:20-05:00,527.68,527.75,527.65,527.72,12393.0,527.686,39
2025-01-31 09:44:30-05:00,527.73,527.94,527.73,527.87,20088.0,527.87,67
2025-01-31 09:44:40-05:00,527.87,527.9,527.84,527.89,11790.0,527.867,31
2025-01-31 09:44:50-05:00,527.88,528.03,527.87,528.03,13915.0,527.941,44
2025-01-31 09:45:00-05:00,528.02,528.11,527.98,528.0,20361.0,528.052,115
2025-01-31 09:45:10-05:00,528.03,528.04,527.68,527.73,9924.0,527.929,43
2025-01-31 09:45:20-05:00,527.72,527.78,527.68,527.7,7053.0,527.728,50
2025-01-31 09:45:30-05:00,527.68,527.82,527.67,527.72,13158.0,527.711,51
2025-01-31 09:45:40-05:00,527.74,527.8,527.67,527.8,1241.0,527.743,8
2025-01-31 09:45:50-05:00,527.82,527.82,527.64,527.64,19861.0,527.729,90
2025-01-31 09:46:00-05:00,527.59,527.84,527.58,527.84,20003.0,527.721,80
2025-01-31 09:46:10-05:00,527.88,528.0,527.85,527.89,5618.0,527.919,27
2025-01-31 09:46:20-05:00,527.93,527.93,527.71,527.72,4572.0,527.768,27
2025-01-31 09:46:30-05:00,527.77,527.79,527.7,527.75,3333.0,527.746,26
2025-01-31 09:46:40-05:00,527.76,527.83,527.75,527.83,2324.0,527.808,8
2025-01-31 09:46:50-05:00,527.8,527.91,527.8,527.88,5559.0,527.848,22
2025-01-31 09:47:00-05:00,527.96,527.96,527.86,527.92,29400.0,527.903,93
2025-01-31 09:47:10-05:00,527.93,527.98,527.7,527.75,40689.0,527.926,162
2025-01-31 09:47:20-05:00,527.69,527.92,527.67,527.86,4571.0,527.803,24
2025-01-31 09:47:30-05:00,527.89,528.16,527.89,528.06,15145.0,528.047,87
2025-01-31 09:47:40-05:00,528.08,528.27,528.08,528.17,50592.0,528.187,192
2025-01-31 09:47:50-05:00,528.15,528.27,528.14,528.23,15914.0,528.199,86
2025-01-31 09:48:00-05:00,528.23,528.28,528.13,528.13,13606.0,528.21,67
2025-01-31 09:48:10-05:00,528.16,528.22,528.14,528.14,7319.0,528.195,32
2025-01-31 09:48:20-05:00,528.17,528.22,528.16,528.21,4341.0,528.188,31
2025-01-31 09:48:30-05:00,528.23,528.31,528.19,528.29,5332.0,528.255,20
2025-01-31 09:48:40-05:00,528.29,528.36,528.29,528.31,7889.0,528.336,53
2025-01-31 09:48:50-05:00,528.31,528.33,528.22,528.22,7383.0,528.282,34
2025-01-31 09:49:00-05:00,528.23,528.4,528.22,528.27,12906.0,528.345,77
2025-01-31 09:49:10-05:00,528.32,528.4,528.3,528.33,7524.0,528.339,39
2025-01-31 09:49:20-05:00,528.32,528.35,528.08,528.18,21112.0,528.202,90
2025-01-31 09:49:30-05:00,528.17,528.26,528.05,528.16,6670.0,528.141,47
2025-01-31 09:49:40-05:00,528.13,528.16,528.07,528.07,5158.0,528.128,25
2025-01-31 09:49:50-05:00,528.05,528.08,528.01,528.07,7725.0,528.047,35
2025-01-31 09:50:00-05:00,528.08,528.16,527.81,527.84,17666.0,527.981,70
2025-01-31 09:50:10-05:00,527.85,527.93,527.85,527.88,4602.0,527.906,24
2025-01-31 09:50:20-05:00,527.92,528.01,527.84,527.84,10485.0,527.925,77
2025-01-31 09:50:30-05:00,527.84,527.94,527.78,527.78,4333.0,527.846,24
2025-01-31 09:50:40-05:00,527.78,527.86,527.7,527.82,6711.0,527.753,32
2025-01-31 09:50:50-05:00,527.8,527.95,527.79,527.95,9760.0,527.886,56
2025-01-31 09:51:00-05:00,527.96,527.96,527.74,527.95,15806.0,527.884,44
2025-01-31 09:51:10-05:00,527.85,527.9,527.8,527.85,9046.0,527.858,47
2025-01-31 09:51:20-05:00,527.84,527.94,527.83,527.91,5254.0,527.884,35
2025-01-31 09:51:30-05:00,527.91,528.18,527.9,528.08,28140.0,528.143,168
2025-01-31 09:51:40-05:00,528.09,528.16,528.05,528.16,7250.0,528.116,25
2025-01-31 09:51:50-05:00,528.16,528.2,528.13,528.14,7555.0,528.157,50
2025-01-31 09:52:00-05:00,528.16,528.3,528.16,528.24,12631.0,528.257,48
2025-01-31 09:52:10-05:00,528.28,528.7,528.24,528.65,51936.0,528.414,215
2025-01-31 09:52:20-05:00,528.65,528.67,528.55,528.63,20044.0,528.621,98
2025-01-31 09:52:30-05:00,528.58,528.68,528.55,528.67,7938.0,528.63,29
2025-01-31 09:52:40-05:00,528.68,528.68,528.5,528.52,9028.0,528.601,51
2025-01-31 09:52:50-05:00,528.52,528.6,528.48,528.51,15480.0,528.532,69
2025-01-31 09:53:00-05:00,528.54,528.56,528.42,528.49,11341.0,528.479,45
2025-01-31 09:53:10-05:00,528.5,528.51,528.43,528.46,7213.0,528.474,31
2025-01-31 09:53:20-05:00,528.48,528.66,528.48,528.64,9792.0,528.58,58
2025-01-31 09:53:30-05:00,528.63,528.77,528.62,528.69,20830.0,528.73,75
2025-01-31 09:53:40-05:00,528.7,528.75,528.68,528.7,6273.0,528.702,32
2025-01-31 09:53:50-05:00,528.7,528.7,528.64,528.68,9785.0,528.677,32
2025-01-31 09:54:00-05:00,528.65,528.72,528.59,528.69,2980.0,528.646,24
2025-01-31 09:54:10-05:00,528.68,528.75,528.67,528.75,5694.0,528.734,19
2025-01-31 09:54:20-05:00,528.72,528.98,528.71,528.96,13670.0,528.87,61
2025-01-31 09:54:30-05:00,528.96,529.13,528.9,528.95,68462.0,529.018,438
2025-01-31 09:54:40-05:00,528.95,528.95,528.82,528.92,12258.0,528.859,63
2025-01-31 09:54:50-05:00,528.91,528.95,528.88,528.95,7514.0,528.904,27
2025-01-31 09:55:00-05:00,528.91,529.06,528.9,529.06,20826.0,528.96,133
2025-01-31 09:55:10-05:00,529.09,529.11,528.98,529.1,10884.0,529.054,79
2025-01-31 09:55:20-05:00,529.09,529.14,529.05,529.08,5292.0,529.083,32
2025-01-31 09:55:30-05:00,529.11,529.13,529.07,529.11,5104.0,529.096,36
2025-01-31 09:55:40-05:00,529.1,529.12,528.98,528.99,46832.0,529.026,205
2025-01-31 09:55:50-05:00,528.99,529.01,528.97,528.98,8170.0,528.995,62
2025-01-31 09:56:00-05:00,529.0,529.01,528.89,528.92,6703.0,528.968,47
2025-01-31 09:56:10-05:00,528.93,529.0,528.91,528.98,3237.0,528.953,19
2025-01-31 09:56:20-05:00,528.94,528.96,528.92,528.94,5374.0,528.935,34
2025-01-31 09:56:30-05:00,528.92,528.93,528.83,528.87,11971.0,528.882,55
2025-01-31 09:56:40-05:00,528.87,528.92,528.7,528.72,8535.0,528.79,53
2025-01-31 09:56:50-05:00,528.71,528.79,528.65,528.79,3348.0,528.713,24
2025-01-31 09:57:00-05:00,528.78,528.82,528.7,528.78,4804.0,528.763,27
2025-01-31 09:57:10-05:00,528.81,528.87,528.74,528.74,3405.0,528.811,28
2025-01-31 09:57:20-05:00,528.75,528.75,528.58,528.61,7970.0,528.638,42
2025-01-31 09:57:30-05:00,528.58,528.6,528.46,528.47,9129.0,528.527,52
2025-01-31 09:57:40-05:00,528.47,528.52,528.36,528.42,8682.0,528.434,45
2025-01-31 09:57:50-05:00,528.44,528.54,528.43,528.45,14535.0,528.485,83
2025-01-31 09:58:00-05:00,528.43,528.44,528.25,528.3,9258.0,528.294,45
2025-01-31 09:58:10-05:00,528.33,528.46,528.32,528.45,13361.0,528.385,59
2025-01-31 09:58:20-05:00,528.38,528.51,528.38,528.5,3893.0,528.457,20
2025-01-31 09:58:30-05:00,528.5,528.68,528.49,528.68,4366.0,528.609,13
2025-01-31 09:58:40-05:00,528.7,528.71,528.63,528.63,14363.0,528.665,65
2025-01-31 09:58:50-05:00,528.66,528.7,528.62,528.63,1400.0,528.664,11
2025-01-31 09:59:00-05:00,528.67,528.73,528.63,528.65,23394.0,528.701,29
2025-01-31 09:59:10-05:00,528.62,528.75,528.61,528.74,5748.0,528.662,32
2025-01-31 09:59:20-05:00,528.76,528.99,528.76,528.97,12164.0,528.869,38
2025-01-31 09:59:30-05:00,528.95,529.01,528.92,529.0,8133.0,528.967,32
2025-01-31 09:59:40-05:00,529.01,529.09,528.98,529.09,34887.0,529.01,147
2025-01-31 09:59:50-05:00,529.08,529.22,529.04,529.14,13433.0,529.164,104
2025-01-31 10:00:00-05:00,529.15,529.3,529.14,529.26,28413.0,529.222,151
2025-01-31 10:00:10-05:00,529.25,529.36,529.23,529.3,23240.0,529.321,113
2025-01-31 10:00:20-05:00,529.35,529.42,529.29,529.42,25691.0,529.349,121
2025-01-31 10:00:30-05:00,529.44,529.45,529.25,529.44,15833.0,529.38,112
2025-01-31 10:00:40-05:00,529.44,529.5,529.42,529.49,7635.0,529.47,46
2025-01-31 10:00:50-05:00,529.5,529.54,529.48,529.5,24972.0,529.508,81
2025-01-31 10:01:00-05:00,529.51,529.58,529.49,529.49,17043.0,529.538,103
2025-01-31 10:01:10-05:00,529.5,529.52,529.42,529.48,14725.0,529.477,60
2025-01-31 10:01:20-05:00,529.5,529.52,529.43,529.5,14517.0,529.479,78
2025-01-31 10:01:30-05:00,529.51,529.52,529.45,529.46,11725.0,529.484,31
2025-01-31 10:01:40-05:00,529.43,529.55,529.43,529.55,12191.0,529.508,65
2025-01-31 10:01:50-05:00,529.53,529.81,529.53,529.78,15163.0,529.714,79
2025-01-31 10:02:00-05:00,529.75,529.82,529.65,529.79,26231.0,529.748,150
2025-01-31 10:02:10-05:00,529.8,529.88,529.77,529.83,19579.0,529.838,118
2025-01-31 10:02:20-05:00,529.83,529.95,529.83,529.92,19789.0,529.908,86
2025-01-31 10:02:30-05:00,529.95,530.0,529.9,529.92,11771.0,529.951,85
2025-01-31 10:02:40-05:00,529.92,530.08,529.92,530.02,32392.0,530.008,142
2025-01-31 10:02:50-05:00,530.04,530.06,529.96,530.0,10131.0,530.016,57
2025-01-31 10:03:00-05:00,529.98,530.07,529.95,530.0,10973.0,530.003,65
2025-01-31 10:03:10-05:00,530.02,530.08,529.99,530.03,45525.0,530.041,267
2025-01-31 10:03:20-05:00,530.04,530.07,529.96,530.03,34281.0,529.998,136
2025-01-31 10:03:30-05:00,530.03,530.06,529.92,529.94,18427.0,529.976,49
2025-01-31 10:03:40-05:00,529.93,530.04,529.87,530.04,25280.0,529.989,93
2025-01-31 10:03:50-05:00,530.03,530.15,530.01,530.03,55077.0,530.068,228
2025-01-31 10:04:00-05:00,530.05,530.06,529.86,529.86,19904.0,529.918,98
2025-01-31 10:04:10-05:00,529.86,529.91,529.72,529.87,23529.0,529.805,143
2025-01-31 10:04:20-05:00,529.92,530.03,529.92,529.97,3999.0,529.982,32
2025-01-31 10:04:30-05:00,529.98,529.98,529.87,529.87,7800.0,529.913,28
2025-01-31 10:04:40-05:00,529.88,529.91,529.86,529.9,5897.0,529.884,25
2025-01-31 10:04:50-05:00,529.88,529.99,529.86,529.91,9081.0,529.932,60
2025-01-31 10:05:00-05:00,529.96,530.2,529.96,530.05,13383.0,530.074,83
2025-01-31 10:05:10-05:00,530.08,530.15,530.03,530.1,5641.0,530.099,39
2025-01-31 10:05:20-05:00,530.12,530.15,530.02,530.03,7247.0,530.103,47
2025-01-31 10:05:30-05:00,530.05,530.13,530.05,530.11,4610.0,530.1,38
2025-01-31 10:05:40-05:00,530.03,530.2,529.93,530.16,12119.0,530.06,67
2025-01-31 10:05:50-05:00,530.18,530.18,529.94,529.95,5122.0,530.09,28
2025-01-31 10:06:00-05:00,529.96,530.06,529.96,530.01,15940.0,530.023,90
2025-01-31 10:06:10-05:00,530.03,530.07,529.91,529.92,13204.0,530.015,89
2025-01-31 10:06:20-05:00,529.93,530.02,529.91,530.0,9320.0,529.971,42
2025-01-31 10:06:30-05:00,530.02,530.03,529.84,529.88,6552.0,529.915,37
2025-01-31 10:06:40-05:00,529.91,530.0,529.9,529.94,4909.0,529.978,27
2025-01-31 10:06:50-05:00,529.93,529.94,529.79,529.79,8282.0,529.889,53
2025-01-31 10:07:00-05:00,529.78,529.91,529.78,529.87,4488.0,529.866,39
2025-01-31 10:07:10-05:00,529.86,529.89,529.79,529.88,9395.0,529.841,49
2025-01-31 10:07:20-05:00,529.9,530.0,529.88,529.95,12819.0,529.955,44
2025-01-31 10:07:30-05:00,529.95,529.98,529.85,529.94,11458.0,529.917,44
2025-01-31 10:07:40-05:00,529.96,530.06,529.95,529.99,22435.0,530.001,75
2025-01-31 10:07:50-05:00,529.97,529.97,529.81,529.82,5011.0,529.889,39
2025-01-31 10:08:00-05:00,529.82,529.82,529.66,529.66,15845.0,529.735,82
2025-01-31 10:08:10-05:00,529.7,529.73,529.42,529.52,17347.0,529.583,124
2025-01-31 10:08:20-05:00,529.5,529.5,529.38,529.48,10136.0,529.439,59
2025-01-31 10:08:30-05:00,529.52,529.52,529.35,529.44,22389.0,529.44,102
2025-01-31 10:08:40-05:00,529.39,529.41,529.29,529.3,8326.0,529.345,40
2025-01-31 10:08:50-05:00,529.25,529.34,529.22,529.33,12450.0,529.285,61
2025-01-31 10:09:00-05:00,529.35,529.35,529.24,529.28,12213.0,529.314,59
2025-01-31 10:09:10-05:00,529.3,529.36,529.3,529.31,12019.0,529.321,37
2025-01-31 10:09:20-05:00,529.32,529.53,529.31,529.53,8003.0,529.42,33
2025-01-31 10:09:30-05:00,529.52,529.58,529.51,529.58,8937.0,529.54,41
2025-01-31 10:09:40-05:00,529.57,529.62,529.53,529.53,4501.0,529.562,29
2025-01-31 10:09:50-05:00,529.54,529.63,529.53,529.63,3574.0,529.582,20
2025-01-31 10:10:00-05:00,529.64,529.88,529.61,529.88,9690.0,529.712,45
2025-01-31 10:10:10-05:00,529.86,529.89,529.77,529.85,8964.0,529.843,44
2025-01-31 10:10:20-05:00,529.89,529.89,529.76,529.78,4885.0,529.848,33
2025-01-31 10:10:30-05:00,529.82,529.91,529.8,529.9,3979.0,529.846,29
2025-01-31 10:10:40-05:00,529.86,529.94,529.85,529.92,4135.0,529.901,27
2025-01-31 10:10:50-05:00,529.88,529.96,529.86,529.92,4923.0,529.91,36
2025-01-31 10:11:00-05:00,529.92,529.98,529.89,529.9,11719.0,529.93,56
2025-01-31 10:11:10-05:00,529.91,529.97,529.81,529.85,12738.0,529.911,68
2025-01-31 10:11:20-05:00,529.83,529.95,529.83,529.92,3488.0,529.898,25
2025-01-31 10:11:30-05:00,529.96,530.03,529.86,530.02,16810.0,529.941,86
2025-01-31 10:11:40-05:00,530.03,530.13,529.98,530.06,16031.0,530.093,61
2025-01-31 10:11:50-05:00,530.08,530.17,530.07,530.17,9961.0,530.115,46
2025-01-31 10:12:00-05:00,530.15,530.46,530.14,530.45,42659.0,530.308,270
2025-01-31 10:12:10-05:00,530.44,530.44,530.3,530.35,10470.0,530.366,79
2025-01-31 10:12:20-05:00,530.31,530.35,530.23,530.25,8445.0,530.294,42
2025-01-31 10:12:30-05:00,530.25,530.25,530.09,530.12,18204.0,530.145,135
2025-01-31 10:12:40-05:00,530.14,530.18,530.05,530.06,6465.0,530.127,35
2025-01-31 10:12:50-05:00,530.12,530.15,529.91,529.92,22798.0,529.982,74
2025-01-31 10:13:00-05:00,529.92,530.0,529.88,529.89,40925.0,529.934,80
2025-01-31 10:13:10-05:00,529.92,529.93,529.75,529.85,8994.0,529.857,35
2025-01-31 10:13:20-05:00,529.8,529.86,529.67,529.73,9216.0,529.767,54
2025-01-31 10:13:30-05:00,529.72,529.77,529.66,529.66,5135.0,529.73,42
2025-01-31 10:13:40-05:00,529.69,529.74,529.64,529.7,10894.0,529.682,58
2025-01-31 10:13:50-05:00,529.71,529.76,529.64,529.75,3788.0,529.714,21
2025-01-31 10:14:00-05:00,529.77,529.81,529.72,529.76,12820.0,529.769,60
2025-01-31 10:14:10-05:00,529.76,529.77,529.54,529.55,6884.0,529.654,48
2025-01-31 10:14:20-05:00,529.56,529.61,529.45,529.49,8737.0,529.558,41
2025-01-31 10:14:30-05:00,529.51,529.78,529.5,529.78,5796.0,529.622,28
2025-01-31 10:14:40-05:00,529.79,529.86,529.77,529.84,5536.0,529.82,30
2025-01-31 10:14:50-05:00,529.83,529.93,529.82,529.89,4648.0,529.866,36
2025-01-31 10:15:00-05:00,529.9,529.99,529.9,529.94,6077.0,529.947,37
2025-01-31 10:15:10-05:00,529.9,529.92,529.72,529.73,7926.0,529.797,50
2025-01-31 10:15:20-05:00,529.78,529.81,529.75,529.81,2130.0,529.779,20
2025-01-31 10:15:30-05:00,529.76,529.8,529.74,529.74,4152.0,529.763,30
2025-01-31 10:15:40-05:00,529.73,529.8,529.71,529.78,4470.0,529.761,35
2025-01-31 10:15:50-05:00,529.78,529.81,529.74,529.81,8601.0,529.775,55
2025-01-31 10:16:00-05:00,529.8,529.86,529.78,529.84,5092.0,529.83,40
2025-01-31 10:16:10-05:00,529.84,529.86,529.77,529.81,4684.0,529.812,29
2025-01-31 10:16:20-05:00,529.79,529.91,529.77,529.81,6548.0,529.849,40
2025-01-31 10:16:30-05:00,529.83,529.98,529.8,529.94,5400.0,529.915,35
2025-01-31 10:16:40-05:00,529.96,530.02,529.94,529.94,8997.0,529.975,51
2025-01-31 10:16:50-05:00,529.93,529.93,529.79,529.8,4624.0,529.868,20
2025-01-31 10:17:00-05:00,529.79,529.83,529.75,529.79,5010.0,529.784,43
2025-01-31 10:17:10-05:00,529.81,529.82,529.75,529.79,6734.0,529.78,32
2025-01-31 10:17:20-05:00,529.77,529.83,529.72,529.83,3926.0,529.769,26
2025-01-31 10:17:30-05:00,529.85,529.9,529.81,529.9,2855.0,529.872,19
2025-01-31 10:17:40-05:00,529.91,529.97,529.87,529.9,6704.0,529.91,29
2025-01-31 10:17:50-05:00,529.9,530.0,529.9,530.0,3421.0,529.976,27
2025-01-31 10:18:00-05:00,530.03,530.07,529.99,530.07,13156.0,530.017,45
2025-01-31 10:18:10-05:00,530.08,530.15,530.02,530.02,6220.0,530.083,40
2025-01-31 10:18:20-05:00,530.06,530.12,530.01,530.12,6552.0,530.044,48
2025-01-31 10:18:30-05:00,530.08,530.15,530.06,530.06,2305.0,530.098,19
2025-01-31 10:18:40-05:00,530.08,530.14,530.07,530.11,6663.0,530.083,28
2025-01-31 10:18:50-05:00,530.1,530.1,530.07,530.08,3651.0,530.093,25
2025-01-31 10:19:00-05:00,530.08,530.14,530.01,530.04,2951.0,530.068,22
2025-01-31 10:19:10-05:00,530.01,530.05,529.88,529.92,17576.0,529.993,103
2025-01-31 10:19:20-05:00,529.96,529.99,529.91,529.96,6409.0,529.939,26
2025-01-31 10:19:30-05:00,529.99,530.02,529.96,530.0,4822.0,529.979,40
2025-01-31 10:19:40-05:00,530.01,530.02,529.98,529.99,1877.0,529.991,12
2025-01-31 10:19:50-05:00,529.97,529.97,529.88,529.9,3879.0,529.911,23
2025-01-31 10:20:00-05:00,529.88,529.99,529.88,529.94,4659.0,529.95,29
2025-01-31 10:20:10-05:00,529.95,529.96,529.91,529.96,905.0,529.931,5
2025-01-31 10:20:20-05:00,529.96,529.98,529.86,529.87,8569.0,529.951,33
2025-01-31 10:20:30-05:00,529.89,529.94,529.87,529.9,2520.0,529.905,16
2025-01-31 10:20:40-05:00,529.9,529.91,529.8,529.8,5697.0,529.855,31
2025-01-31 10:20:50-05:00,529.85,529.88,529.75,529.75,3813.0,529.815,30
2025-01-31 10:21:00-05:00,529.74,529.8,529.31,529.33,16500.0,529.485,88
2025-01-31 10:21:10-05:00,529.35,529.4,529.32,529.4,5950.0,529.364,34
2025-01-31 10:21:20-05:00,529.37,529.42,529.31,529.42,719.0,529.374,7
2025-01-31 10:21:30-05:00,529.53,529.65,529.53,529.61,4130.0,529.608,25
2025-01-31 10:21:40-05:00,529.6,529.65,529.56,529.65,6163.0,529.604,24
2025-01-31 10:21:50-05:00,529.65,529.76,529.65,529.69,5261.0,529.726,33
2025-01-31 10:22:00-05:00,529.68,529.79,529.65,529.79,1424.0,529.682,14
2025-01-31 10:22:10-05:00,529.74,529.89,529.73,529.85,9566.0,529.8,41
2025-01-31 10:22:20-05:00,529.83,529.9,529.82,529.85,2950.0,529.849,16
2025-01-31 10:22:30-05:00,529.85,529.85,529.76,529.76,2418.0,529.794,19
2025-01-31 10:22:40-05:00,529.76,529.78,529.71,529.71,2600.0,529.737,20
