date,open,high,low,close,volume,average,barCount
2025-01-24 09:37:20-05:00,532.39,532.52,532.38,532.5,15129.0,532.465,64
2025-01-24 09:37:30-05:00,532.52,532.61,532.49,532.49,17839.0,532.582,28
2025-01-24 09:37:40-05:00,532.51,532.51,532.3,532.3,11112.0,532.432,54
2025-01-24 09:37:50-05:00,532.32,532.32,532.19,532.2,20119.0,532.232,65
2025-01-24 09:38:00-05:00,532.21,532.21,532.07,532.08,7303.0,532.129,46
2025-01-24 09:38:10-05:00,532.08,532.14,532.06,532.13,6185.0,532.097,25
2025-01-24 09:38:20-05:00,532.15,532.18,532.12,532.12,6187.0,532.142,15
2025-01-24 09:38:30-05:00,532.12,532.15,531.97,531.97,30318.0,532.047,74
2025-01-24 09:38:40-05:00,531.97,532.0,531.91,531.92,14777.0,531.946,84
2025-01-24 09:38:50-05:00,531.93,532.07,531.9,532.04,9938.0,531.981,41
2025-01-24 09:39:00-05:00,532.02,532.17,531.99,532.17,9032.0,532.076,49
2025-01-24 09:39:10-05:00,532.14,532.25,532.13,532.18,20467.0,532.163,49
2025-01-24 09:39:20-05:00,532.19,532.22,532.15,532.22,7104.0,532.196,27
2025-01-24 09:39:30-05:00,532.19,532.29,532.19,532.29,3973.0,532.239,21
2025-01-24 09:39:40-05:00,532.22,532.45,532.22,532.41,18648.0,532.35,79
2025-01-24 09:39:50-05:00,532.41,532.51,532.4,532.45,14557.0,532.467,52
2025-01-24 09:40:00-05:00,532.45,532.52,532.39,532.52,9127.0,532.46,43
2025-01-24 09:40:10-05:00,532.53,532.54,532.4,532.43,8726.0,532.446,50
2025-01-24 09:40:20-05:00,532.47,532.49,532.4,532.46,3134.0,532.452,14
2025-01-24 09:40:30-05:00,532.47,532.56,532.47,532.56,6883.0,532.523,22
2025-01-24 09:40:40-05:00,532.57,532.73,532.55,532.65,5138.0,532.645,37
2025-01-24 09:40:50-05:00,532.69,532.69,532.56,532.6,7074.0,532.604,40
2025-01-24 09:41:00-05:00,532.59,532.62,532.53,532.62,22409.0,532.58,83
2025-01-24 09:41:10-05:00,532.64,532.71,532.63,532.63,4382.0,532.667,28
2025-01-24 09:41:20-05:00,532.65,532.67,532.59,532.67,9234.0,532.627,46
2025-01-24 09:41:30-05:00,532.66,532.66,532.56,532.57,6601.0,532.605,27
2025-01-24 09:41:40-05:00,532.57,532.58,532.46,532.53,3509.0,532.494,15
2025-01-24 09:41:50-05:00,532.46,532.49,532.46,532.47,3586.0,532.475,8
2025-01-24 09:42:00-05:00,532.44,532.51,532.42,532.44,13075.0,532.469,46
2025-01-24 09:42:10-05:00,532.5,532.67,532.47,532.67,7313.0,532.625,39
2025-01-24 09:42:20-05:00,532.67,532.68,532.61,532.67,3112.0,532.653,21
2025-01-24 09:42:30-05:00,532.65,532.66,532.57,532.58,14136.0,532.603,52
2025-01-24 09:42:40-05:00,532.63,532.86,532.63,532.86,10652.0,532.767,39
2025-01-24 09:42:50-05:00,532.89,532.99,532.89,532.91,11471.0,532.941,66
2025-01-24 09:43:00-05:00,532.92,532.95,532.85,532.88,9445.0,532.906,37
2025-01-24 09:43:10-05:00,532.86,532.9,532.74,532.8,4442.0,532.801,26
2025-01-24 09:43:20-05:00,532.82,532.82,532.74,532.74,2274.0,532.774,8
2025-01-24 09:43:30-05:00,532.72,532.81,532.71,532.78,4744.0,532.758,24
2025-01-24 09:43:40-05:00,532.8,532.8,532.6,532.6,4920.0,532.732,21
2025-01-24 09:43:50-05:00,532.58,532.58,532.35,532.37,7022.0,532.448,44
2025-01-24 09:44:00-05:00,532.38,532.56,532.37,532.55,12529.0,532.408,39
2025-01-24 09:44:10-05:00,532.54,532.62,532.53,532.55,1950.0,532.555,17
2025-01-24 09:44:20-05:00,532.66,532.66,532.61,532.63,2929.0,532.63,10
2025-01-24 09:44:30-05:00,532.66,532.66,532.49,532.57,10427.0,532.596,53
2025-01-24 09:44:40-05:00,532.51,532.56,532.51,532.52,5130.0,532.532,13
2025-01-24 09:44:50-05:00,532.52,532.61,532.5,532.58,3068.0,532.534,13
2025-01-24 09:45:00-05:00,532.61,533.35,532.61,533.24,59560.0,533.088,414
2025-01-24 09:45:10-05:00,533.25,533.3,533.08,533.13,7257.0,533.184,34
2025-01-24 09:45:20-05:00,533.13,533.17,533.07,533.17,9497.0,533.083,30
2025-01-24 09:45:30-05:00,533.19,533.24,533.07,533.13,10984.0,533.163,74
2025-01-24 09:45:40-05:00,533.06,533.17,532.89,533.16,18795.0,533.04,125
2025-01-24 09:45:50-05:00,533.11,533.17,533.05,533.09,12711.0,533.121,53
2025-01-24 09:46:00-05:00,533.08,533.15,533.07,533.15,12209.0,533.122,50
2025-01-24 09:46:10-05:00,533.15,533.15,532.9,532.94,14110.0,533.035,64
2025-01-24 09:46:20-05:00,532.81,532.9,532.76,532.9,4465.0,532.816,18
2025-01-24 09:46:30-05:00,532.91,532.96,532.9,532.93,2652.0,532.928,19
2025-01-24 09:46:40-05:00,532.97,533.1,532.97,533.0,6501.0,533.05,21
2025-01-24 09:46:50-05:00,532.98,533.22,532.97,533.21,3483.0,533.157,27
2025-01-24 09:47:00-05:00,533.15,533.16,533.07,533.13,7954.0,533.12,17
2025-01-24 09:47:10-05:00,533.22,533.22,533.09,533.16,9235.0,533.152,35
2025-01-24 09:47:20-05:00,533.14,533.24,533.06,533.22,6818.0,533.16,29
2025-01-24 09:47:30-05:00,533.16,533.27,533.09,533.09,9509.0,533.181,37
2025-01-24 09:47:40-05:00,533.1,533.14,533.02,533.05,2405.0,533.051,12
2025-01-24 09:47:50-05:00,533.05,533.11,533.02,533.11,4692.0,533.061,12
2025-01-24 09:48:00-05:00,533.09,533.28,533.07,533.28,6895.0,533.166,33
2025-01-24 09:48:10-05:00,533.31,533.41,533.29,533.3,16110.0,533.348,62
2025-01-24 09:48:20-05:00,533.3,533.35,533.28,533.35,9766.0,533.309,42
2025-01-24 09:48:30-05:00,533.34,533.36,533.23,533.24,8615.0,533.279,27
2025-01-24 09:48:40-05:00,533.31,533.44,533.3,533.44,3249.0,533.352,20
2025-01-24 09:48:50-05:00,533.42,533.5,533.39,533.49,6862.0,533.445,39
2025-01-24 09:49:00-05:00,533.49,533.51,533.4,533.51,15485.0,533.456,58
2025-01-24 09:49:10-05:00,533.55,533.59,533.39,533.42,4067.0,533.492,21
2025-01-24 09:49:20-05:00,533.41,533.54,533.4,533.44,9130.0,533.468,31
2025-01-24 09:49:30-05:00,533.45,533.47,533.36,533.47,6090.0,533.398,31
2025-01-24 09:49:40-05:00,533.47,533.48,533.41,533.48,11551.0,533.451,54
2025-01-24 09:49:50-05:00,533.48,533.49,533.43,533.43,13542.0,533.458,65
2025-01-24 09:50:00-05:00,533.44,533.46,533.39,533.43,6828.0,533.426,31
2025-01-24 09:50:10-05:00,533.43,533.47,533.39,533.45,2473.0,533.43,12
2025-01-24 09:50:20-05:00,533.45,533.48,533.42,533.48,3114.0,533.453,20
2025-01-24 09:50:30-05:00,533.45,533.5,533.43,533.46,1496.0,533.471,9
2025-01-24 09:50:40-05:00,533.42,533.42,533.32,533.32,16481.0,533.365,33
2025-01-24 09:50:50-05:00,533.28,533.38,533.23,533.23,9379.0,533.275,43
2025-01-24 09:51:00-05:00,533.21,533.23,533.15,533.16,25285.0,533.195,120
2025-01-24 09:51:10-05:00,533.14,533.18,533.08,533.12,17778.0,533.141,75
2025-01-24 09:51:20-05:00,533.14,533.24,533.11,533.22,6000.0,533.192,32
2025-01-24 09:51:30-05:00,533.21,533.25,533.2,533.25,5487.0,533.242,22
2025-01-24 09:51:40-05:00,533.24,533.3,533.2,533.28,1950.0,533.261,10
2025-01-24 09:51:50-05:00,533.29,533.35,533.26,533.32,2913.0,533.299,19
2025-01-24 09:52:00-05:00,533.34,533.46,533.34,533.35,5601.0,533.403,32
2025-01-24 09:52:10-05:00,533.35,533.42,533.31,533.42,3776.0,533.356,20
2025-01-24 09:52:20-05:00,533.39,533.4,533.34,533.39,3559.0,533.374,16
2025-01-24 09:52:30-05:00,533.4,533.46,533.33,533.46,9085.0,533.381,49
2025-01-24 09:52:40-05:00,533.43,533.52,533.43,533.52,9607.0,533.484,24
2025-01-24 09:52:50-05:00,533.52,533.58,533.51,533.57,10939.0,533.542,29
2025-01-24 09:53:00-05:00,533.58,533.67,533.57,533.67,4719.0,533.627,34
2025-01-24 09:53:10-05:00,533.69,533.79,533.66,533.79,29263.0,533.716,168
2025-01-24 09:53:20-05:00,533.73,533.76,533.73,533.73,2393.0,533.746,18
2025-01-24 09:53:30-05:00,533.71,533.72,533.55,533.55,6887.0,533.635,25
2025-01-24 09:53:40-05:00,533.54,533.59,533.47,533.49,3714.0,533.526,22
2025-01-24 09:53:50-05:00,533.46,533.54,533.43,533.48,4034.0,533.47,22
2025-01-24 09:54:00-05:00,533.48,533.48,533.36,533.37,9141.0,533.409,57
2025-01-24 09:54:10-05:00,533.43,533.44,533.36,533.44,3795.0,533.388,18
2025-01-24 09:54:20-05:00,533.44,533.51,533.43,533.5,9373.0,533.49,30
2025-01-24 09:54:30-05:00,533.54,533.67,533.54,533.66,2411.0,533.64,14
2025-01-24 09:54:40-05:00,533.68,533.68,533.54,533.61,2995.0,533.601,17
2025-01-24 09:54:50-05:00,533.63,533.69,533.61,533.63,9676.0,533.669,27
2025-01-24 09:55:00-05:00,533.58,533.59,533.5,533.53,2656.0,533.529,17
2025-01-24 09:55:10-05:00,533.53,533.54,533.31,533.35,15895.0,533.395,100
2025-01-24 09:55:20-05:00,533.34,533.37,533.31,533.37,3729.0,533.334,15
2025-01-24 09:55:30-05:00,533.36,533.39,533.25,533.34,6780.0,533.33,33
2025-01-24 09:55:40-05:00,533.34,533.47,533.3,533.45,3378.0,533.377,13
2025-01-24 09:55:50-05:00,533.44,533.46,533.41,533.45,6808.0,533.432,21
2025-01-24 09:56:00-05:00,533.47,533.48,533.41,533.44,2938.0,533.446,16
2025-01-24 09:56:10-05:00,533.48,533.48,533.41,533.41,1100.0,533.447,9
2025-01-24 09:56:20-05:00,533.41,533.52,533.41,533.48,1200.0,533.495,8
2025-01-24 09:56:30-05:00,533.43,533.49,533.42,533.49,3296.0,533.464,10
2025-01-24 09:56:40-05:00,533.48,533.51,533.46,533.46,1119.0,533.482,10
2025-01-24 09:56:50-05:00,533.45,533.45,533.33,533.33,4956.0,533.39,25
2025-01-24 09:57:00-05:00,533.29,533.3,533.21,533.22,2216.0,533.247,17
2025-01-24 09:57:10-05:00,533.22,533.24,533.15,533.18,13132.0,533.181,61
2025-01-24 09:57:20-05:00,533.15,533.16,532.96,533.04,19683.0,533.085,110
2025-01-24 09:57:30-05:00,533.06,533.06,532.96,532.99,18572.0,532.991,106
2025-01-24 09:57:40-05:00,533.0,533.07,532.99,532.99,5218.0,533.018,33
2025-01-24 09:57:50-05:00,533.01,533.16,532.99,533.09,19222.0,533.071,71
2025-01-24 09:58:00-05:00,533.1,533.15,533.03,533.12,13149.0,533.108,59
2025-01-24 09:58:10-05:00,533.14,533.27,533.13,533.25,10779.0,533.2,62
2025-01-24 09:58:20-05:00,533.27,533.32,533.27,533.3,2636.0,533.304,13
2025-01-24 09:58:30-05:00,533.3,533.31,533.27,533.31,4157.0,533.282,32
2025-01-24 09:58:40-05:00,533.28,533.28,533.23,533.24,4834.0,533.253,29
2025-01-24 09:58:50-05:00,533.25,533.31,533.22,533.22,2053.0,533.267,15
2025-01-24 09:59:00-05:00,533.24,533.35,533.22,533.3,2938.0,533.281,15
2025-01-24 09:59:10-05:00,533.32,533.34,533.28,533.34,6023.0,533.3,36
2025-01-24 09:59:20-05:00,533.33,533.39,533.32,533.34,3708.0,533.339,14
2025-01-24 09:59:30-05:00,533.36,533.43,533.36,533.42,9054.0,533.39,35
2025-01-24 09:59:40-05:00,533.38,533.39,533.3,533.3,4811.0,533.335,30
2025-01-24 09:59:50-05:00,533.31,533.34,533.28,533.34,8145.0,533.297,49
2025-01-24 10:00:00-05:00,533.35,533.45,533.3,533.32,16317.0,533.361,84
2025-01-24 10:00:10-05:00,533.37,533.54,533.3,533.44,6518.0,533.452,30
2025-01-24 10:00:20-05:00,533.52,533.6,533.46,533.49,6099.0,533.538,24
2025-01-24 10:00:30-05:00,533.44,533.54,533.43,533.5,3694.0,533.493,19
2025-01-24 10:00:40-05:00,533.48,533.48,533.26,533.26,3470.0,533.392,20
2025-01-24 10:00:50-05:00,533.29,533.36,533.28,533.36,1623.0,533.294,6
2025-01-24 10:01:00-05:00,533.35,533.46,533.33,533.36,6057.0,533.381,42
2025-01-24 10:01:10-05:00,533.36,533.38,533.28,533.29,1530.0,533.307,14
2025-01-24 10:01:20-05:00,533.28,533.29,533.2,533.22,5389.0,533.248,23
2025-01-24 10:01:30-05:00,533.22,533.3,533.19,533.27,3505.0,533.268,19
2025-01-24 10:01:40-05:00,533.26,533.36,533.25,533.35,4391.0,533.327,27
2025-01-24 10:01:50-05:00,533.31,533.31,533.2,533.2,3034.0,533.221,14
2025-01-24 10:02:00-05:00,533.16,533.19,532.94,532.96,13006.0,533.034,66
2025-01-24 10:02:10-05:00,532.91,533.08,532.89,533.08,13367.0,532.973,72
2025-01-24 10:02:20-05:00,533.08,533.3,533.08,533.3,3559.0,533.176,25
2025-01-24 10:02:30-05:00,533.29,533.29,533.03,533.03,4699.0,533.145,21
2025-01-24 10:02:40-05:00,533.03,533.03,532.75,532.75,23974.0,532.794,67
2025-01-24 10:02:50-05:00,532.75,532.89,532.71,532.85,17557.0,532.768,50
2025-01-24 10:03:00-05:00,532.82,532.82,532.63,532.79,7066.0,532.725,33
2025-01-24 10:03:10-05:00,532.78,532.78,532.52,532.58,10549.0,532.619,51
2025-01-24 10:03:20-05:00,532.58,532.61,532.44,532.45,13903.0,532.491,53
2025-01-24 10:03:30-05:00,532.47,532.52,532.42,532.49,15592.0,532.477,71
2025-01-24 10:03:40-05:00,532.5,532.71,532.48,532.71,9915.0,532.566,51
2025-01-24 10:03:50-05:00,532.7,532.71,532.58,532.64,14331.0,532.622,57
2025-01-24 10:04:00-05:00,532.65,532.66,532.51,532.6,7646.0,532.597,50
2025-01-24 10:04:10-05:00,532.59,532.64,532.43,532.43,3046.0,532.548,24
2025-01-24 10:04:20-05:00,532.47,532.49,532.38,532.44,6136.0,532.425,22
2025-01-24 10:04:30-05:00,532.46,532.54,532.43,532.47,9479.0,532.501,41
2025-01-24 10:04:40-05:00,532.44,532.48,532.34,532.4,5413.0,532.397,25
2025-01-24 10:04:50-05:00,532.37,532.59,532.37,532.57,7169.0,532.483,39
2025-01-24 10:05:00-05:00,532.58,532.63,532.5,532.5,6863.0,532.563,31
2025-01-24 10:05:10-05:00,532.51,532.65,532.51,532.6,2839.0,532.594,21
2025-01-24 10:05:20-05:00,532.54,532.55,532.48,532.5,2034.0,532.529,11
2025-01-24 10:05:30-05:00,532.4,532.51,532.4,532.51,1880.0,532.466,8
2025-01-24 10:05:40-05:00,532.46,532.47,532.3,532.36,7296.0,532.363,45
2025-01-24 10:05:50-05:00,532.39,532.42,532.34,532.35,20555.0,532.372,40
2025-01-24 10:06:00-05:00,532.38,532.5,532.35,532.5,9126.0,532.424,43
2025-01-24 10:06:10-05:00,532.44,532.55,532.38,532.55,15018.0,532.436,69
2025-01-24 10:06:20-05:00,532.54,532.67,532.53,532.59,7168.0,532.592,31
2025-01-24 10:06:30-05:00,532.6,532.67,532.5,532.66,6802.0,532.595,53
2025-01-24 10:06:40-05:00,532.68,532.77,532.6,532.73,12919.0,532.696,62
2025-01-24 10:06:50-05:00,532.75,532.77,532.68,532.74,3145.0,532.732,17
2025-01-24 10:07:00-05:00,532.74,532.81,532.7,532.79,7256.0,532.748,40
2025-01-24 10:07:10-05:00,532.75,532.75,532.62,532.68,2227.0,532.694,17
2025-01-24 10:07:20-05:00,532.7,532.71,532.51,532.7,3714.0,532.617,19
2025-01-24 10:07:30-05:00,532.72,532.76,532.72,532.75,300.0,532.738,3
2025-01-24 10:07:40-05:00,532.71,532.75,532.71,532.72,3660.0,532.719,13
2025-01-24 10:07:50-05:00,532.68,532.7,532.63,532.7,1532.0,532.666,12
2025-01-24 10:08:00-05:00,532.65,532.71,532.62,532.71,2917.0,532.666,20
2025-01-24 10:08:10-05:00,532.69,532.72,532.66,532.71,1716.0,532.7,9
2025-01-24 10:08:20-05:00,532.69,532.69,532.58,532.62,2881.0,532.643,16
2025-01-24 10:08:30-05:00,532.59,532.59,532.5,532.59,8508.0,532.529,37
2025-01-24 10:08:40-05:00,532.58,532.73,532.57,532.73,1511.0,532.662,11
2025-01-24 10:08:50-05:00,532.72,532.77,532.67,532.69,8605.0,532.755,12
2025-01-24 10:09:00-05:00,532.7,532.73,532.54,532.57,2141.0,532.641,13
2025-01-24 10:09:10-05:00,532.52,532.62,532.5,532.62,2800.0,532.556,20
2025-01-24 10:09:20-05:00,532.64,532.66,532.62,532.66,1343.0,532.641,10
2025-01-24 10:09:30-05:00,532.63,532.77,532.63,532.71,2779.0,532.734,18
2025-01-24 10:09:40-05:00,532.6,532.64,532.58,532.59,5736.0,532.592,11
2025-01-24 10:09:50-05:00,532.58,532.58,532.54,532.58,2920.0,532.557,13
2025-01-24 10:10:00-05:00,532.59,532.73,532.59,532.73,4999.0,532.665,35
2025-01-24 10:10:10-05:00,532.75,532.82,532.71,532.75,2254.0,532.771,16
2025-01-24 10:10:20-05:00,532.75,532.76,532.65,532.75,2104.0,532.715,12
2025-01-24 10:10:30-05:00,532.78,532.78,532.68,532.69,8858.0,532.739,30
2025-01-24 10:10:40-05:00,532.65,532.74,532.65,532.73,7758.0,532.706,44
2025-01-24 10:10:50-05:00,532.73,532.77,532.69,532.69,3400.0,532.715,25
2025-01-24 10:11:00-05:00,532.66,532.66,532.47,532.49,5338.0,532.557,34
2025-01-24 10:11:10-05:00,532.49,532.6,532.49,532.58,13489.0,532.562,106
2025-01-24 10:11:20-05:00,532.53,532.54,532.29,532.3,10978.0,532.41,50
2025-01-24 10:11:30-05:00,532.27,532.29,532.2,532.23,10319.0,532.243,62
2025-01-24 10:11:40-05:00,532.3,532.47,532.29,532.47,3146.0,532.377,24
2025-01-24 10:11:50-05:00,532.5,532.51,532.43,532.43,3676.0,532.469,31
2025-01-24 10:12:00-05:00,532.49,532.61,532.44,532.61,5457.0,532.515,21
2025-01-24 10:12:10-05:00,532.59,532.69,532.59,532.64,2791.0,532.62,17
2025-01-24 10:12:20-05:00,532.61,532.8,532.61,532.8,9584.0,532.712,64
2025-01-24 10:12:30-05:00,532.79,532.79,532.43,532.47,20465.0,532.521,91
2025-01-24 10:12:40-05:00,532.48,532.51,532.44,532.46,2818.0,532.48,21
2025-01-24 10:12:50-05:00,532.46,532.61,532.46,532.61,5343.0,532.539,30
2025-01-24 10:13:00-05:00,532.6,532.61,532.51,532.55,964.0,532.557,9
2025-01-24 10:13:10-05:00,532.51,532.51,532.38,532.38,625.0,532.452,6
2025-01-24 10:13:20-05:00,532.35,532.35,532.24,532.28,5349.0,532.279,24
2025-01-24 10:13:30-05:00,532.29,532.45,532.29,532.44,9066.0,532.356,51
2025-01-24 10:13:40-05:00,532.45,532.51,532.42,532.42,2206.0,532.471,16
2025-01-24 10:13:50-05:00,532.41,532.42,532.31,532.33,2428.0,532.341,15
2025-01-24 10:14:00-05:00,532.34,532.39,532.29,532.39,5684.0,532.327,21
2025-01-24 10:14:10-05:00,532.3,532.34,532.3,532.33,1500.0,532.315,10
2025-01-24 10:14:20-05:00,532.35,532.35,532.25,532.32,4658.0,532.285,22
2025-01-24 10:14:30-05:00,532.32,532.37,532.25,532.26,2230.0,532.309,12
2025-01-24 10:14:40-05:00,532.27,532.33,532.22,532.31,2771.0,532.294,14
2025-01-24 10:14:50-05:00,532.3,532.34,532.28,532.32,2723.0,532.303,12
2025-01-24 10:15:00-05:00,532.33,532.36,532.2,532.25,4229.0,532.276,32
2025-01-24 10:15:10-05:00,532.24,532.31,532.13,532.16,5654.0,532.182,30
2025-01-24 10:15:20-05:00,532.16,532.18,532.1,532.18,3040.0,532.132,24
2025-01-24 10:15:30-05:00,532.19,532.2,532.11,532.13,2991.0,532.145,22
2025-01-24 10:15:40-05:00,532.13,532.13,532.01,532.04,6192.0,532.048,41
2025-01-24 10:15:50-05:00,532.04,532.09,531.99,532.07,13453.0,532.012,53
2025-01-24 10:16:00-05:00,532.09,532.09,531.95,532.03,31007.0,532.042,140
2025-01-24 10:16:10-05:00,532.02,532.04,531.88,532.03,14962.0,531.964,91
2025-01-24 10:16:20-05:00,532.02,532.02,531.97,532.0,9589.0,531.993,46
2025-01-24 10:16:30-05:00,532.0,532.09,532.0,532.09,7680.0,532.025,34
2025-01-24 10:16:40-05:00,532.06,532.07,531.93,531.95,5614.0,532.011,25
2025-01-24 10:16:50-05:00,531.92,532.06,531.92,532.01,3469.0,532.02,26
2025-01-24 10:17:00-05:00,531.98,532.16,531.97,532.13,7456.0,532.104,48
2025-01-24 10:17:10-05:00,532.13,532.14,532.01,532.06,7145.0,532.097,43
2025-01-24 10:17:20-05:00,532.05,532.19,532.01,532.13,10500.0,532.113,44
2025-01-24 10:17:30-05:00,532.19,532.21,532.1,532.21,5603.0,532.162,21
2025-01-24 10:17:40-05:00,532.19,532.19,532.11,532.11,2120.0,532.154,11
2025-01-24 10:17:50-05:00,532.08,532.12,532.0,532.02,5406.0,532.042,27
2025-01-24 10:18:00-05:00,531.99,532.09,531.95,532.07,4250.0,531.999,30
2025-01-24 10:18:10-05:00,532.04,532.11,532.04,532.1,793.0,532.076,6
2025-01-24 10:18:20-05:00,532.14,532.32,532.14,532.31,6338.0,532.22,25
2025-01-24 10:18:30-05:00,532.32,532.32,532.21,532.22,6986.0,532.245,37
2025-01-24 10:18:40-05:00,532.24,532.24,532.08,532.13,4653.0,532.143,29
2025-01-24 10:18:50-05:00,532.15,532.17,532.08,532.14,2996.0,532.128,17
2025-01-24 10:19:00-05:00,532.14,532.22,532.13,532.17,5481.0,532.18,43
2025-01-24 10:19:10-05:00,532.16,532.2,532.08,532.08,2775.0,532.14,20
2025-01-24 10:19:20-05:00,532.1,532.19,532.1,532.19,2278.0,532.132,22
2025-01-24 10:19:30-05:00,532.19,532.3,532.19,532.26,7778.0,532.259,32
2025-01-24 10:19:40-05:00,532.23,532.34,532.23,532.3,3964.0,532.29,28
2025-01-24 10:19:50-05:00,532.3,532.34,532.26,532.27,4459.0,532.287,21
2025-01-24 10:20:00-05:00,532.3,532.3,532.18,532.18,3696.0,532.226,22
2025-01-24 10:20:10-05:00,532.18,532.21,532.12,532.12,2037.0,532.173,12
2025-01-24 10:20:20-05:00,532.11,532.12,532.09,532.11,2925.0,532.11,15
2025-01-24 10:20:30-05:00,532.11,532.14,532.03,532.03,4761.0,532.081,31
2025-01-24 10:20:40-05:00,532.02,532.02,531.82,531.84,13453.0,531.94,60
2025-01-24 10:20:50-05:00,531.85,531.93,531.78,531.79,17543.0,531.822,101
2025-01-24 10:21:00-05:00,531.82,531.88,531.65,531.7,15023.0,531.742,86
2025-01-24 10:21:10-05:00,531.73,531.97,531.73,531.94,8904.0,531.863,69
2025-01-24 10:21:20-05:00,531.92,531.95,531.89,531.95,9849.0,531.921,46
2025-01-24 10:21:30-05:00,531.97,532.07,531.97,531.99,5462.0,532.037,35
2025-01-24 10:21:40-05:00,531.97,532.03,531.96,531.98,2628.0,532.002,14
2025-01-24 10:21:50-05:00,532.0,532.01,531.91,531.94,2498.0,531.95,17
2025-01-24 10:22:00-05:00,531.96,532.02,531.94,531.98,3336.0,531.989,19
2025-01-24 10:22:10-05:00,532.0,532.02,531.91,531.92,1101.0,531.949,7
2025-01-24 10:22:20-05:00,531.87,531.91,531.86,531.89,2132.0,531.888,10
2025-01-24 10:22:30-05:00,531.92,531.98,531.91,531.98,4259.0,531.958,24
2025-01-24 10:22:40-05:00,531.92,531.94,531.88,531.88,2071.0,531.901,14
